,imdb_id,title,mpaa_rating,runtime,genre,star_rating
7474,tt5913968,Porcupine Lake,NaN,85 min,"Drama, Romance",5.4
7475,tt3469244,Phantom,Not Rated,136 min,"Action, Drama, Thriller",5.9
7476,tt4575930,Custody,TV-14,104 min,Drama,6.4
7477,tt2988852,The Scarehouse,Not Rated,78 min,"Crime, Horror, Thriller",4.5
7478,tt8887846,The King and I,NaN,160 min,"Drama, Musical, Romance",8.2
7479,tt3921314,Mohammad Rasoolollah,NaN,162 min,"Biography, Drama, History",7.6
7480,tt10968812,Losing Lerato,NaN,NaN,Drama,7.7
7481,tt6398360,Love's Last Resort,Unrated,86 min,"Comedy, Drama, Romance",5.4
7482,tt6261048,"Love, Kennedy",PG,92 min,Drama,6.4
7483,tt6466058,Ask for Jane,NaN,108 min,"Drama, History",5.1
7484,tt3687304,The Driftless Area,R,95 min,"Crime, Drama",5.3
7485,tt4157058,Mihkel,NaN,100 min,"Biography, Crime, Drama",6.6
7486,tt2082262,En gång i Phuket,NaN,105 min,"Comedy, Romance",5.7
7487,tt2191888,Proxy,Not Rated,120 min,"Drama, Horror, Thriller",5.7
7488,tt8635064,Mayfair,NaN,91 min,"Action, Crime, Drama",6.2
7489,tt6213284,I Am Not A Witch,NaN,93 min,Drama,6.9
7490,tt7304802,Legado en los huesos,NaN,119 min,"Crime, Thriller",6.6
7491,tt6892206,Naples in Veils,NaN,113 min,"Drama, Mystery, Romance",5.9
7492,tt2796678,The Opposite Sex,Not Rated,97 min,Comedy,4.5
7493,tt6623390,The House of Violent Desire,NaN,117 min,"Horror, Mystery, Thriller",3.1
7494,tt3503840,Absolution,R,96 min,"Action, Adventure, Crime",4.5
7495,tt8092586,Abuelos,NaN,98 min,"Comedy, Drama",6.1
7496,tt10925838,A Beauty & The Beast Christmas,TV-G,90 min,"Comedy, Drama, Romance",5.1
7497,tt5113086,Little Dead Rotting Hood,Unrated,88 min,Horror,3.5
7498,tt5711672,Getting Grace,PG-13,112 min,"Comedy, Drama",7.3
7499,tt6525952,Enemy Within,TV-14,109 min,"Action, Drama, History",4.4
7500,tt9822706,Wet Season,NaN,103 min,Drama,6.9
7501,tt1712573,Strapped,Not Rated,95 min,"Drama, Romance",6.7
7502,tt2290828,Road to Ninja: Naruto the Movie,TV-14,110 min,"Animation, Action, Adventure",7.7
7503,tt6921496,A Bluebird in My Heart,Not Rated,85 min,Drama,6.2
7504,tt1587309,If I Were You,R,115 min,"Comedy, Drama",7.0
7505,tt8063840,Mummy Reborn,NaN,80 min,"Comedy, Horror",3.2
7506,tt9581172,Öndög,NaN,100 min,Drama,6.8
7507,tt2510028,Frontera,PG-13,103 min,"Drama, Thriller, Western",6.6
7508,tt4987556,Thani Oruvan,Not Rated,160 min,"Action, Crime, Thriller",8.4
7509,tt1713991,Billboard,NaN,89 min,Drama,5.2
7510,tt4186118,Iyobinte Pusthakam,NaN,158 min,"Action, Adventure, Drama",7.8
7511,tt2113636,Colt 45,NaN,85 min,"Action, Crime, Drama",5.8
7512,tt2133333,The Color of Time,R,73 min,"Biography, Drama, Romance",4.3
7513,tt3104818,"Like Sunday, Like Rain",R,104 min,"Drama, Music",6.9
7514,tt5657028,Alibi.com,NaN,90 min,Comedy,6.5
7515,tt9068100,Répertoire des villes disparues,NaN,97 min,"Drama, Fantasy",6.5
7516,tt10046522,Sinner,NaN,100 min,"Comedy, Drama",NaN
7517,tt9574922,Ostrým nozom,NaN,89 min,Drama,6.7
7518,tt5139926,Lover,Not Rated,80 min,"Horror, Romance, Thriller",5.6
7519,tt1512240,Thin Ice,R,93 min,"Comedy, Crime, Drama",6.2
7520,tt1928337,Mine Games,TV-14,92 min,"Horror, Mystery, Thriller",5.3
7521,tt1867093,The Samaritan,R,90 min,"Action, Crime, Drama",5.6
7522,tt6942194,The Night Sitter,NaN,88 min,"Comedy, Horror",4.6
7523,tt1241329,The River Why,PG-13,101 min,"Drama, Romance",5.8
7524,tt5963066,The Cabin,NaN,86 min,"Horror, Thriller",3.0
7525,tt1734110,No One Killed Jessica,NaN,136 min,"Biography, Crime, Drama",7.2
7526,tt1535101,Killing Bono,R,114 min,"Comedy, Music",6.4
7527,tt4786132,Lady-Like,R,82 min,"Comedy, Romance",5.7
7528,tt3148834,Thunder and the House of Magic,Not Rated,85 min,"Animation, Adventure, Comedy",6.3
7529,tt6599742,El cuaderno de Sara,TV-MA,115 min,"Adventure, Drama, Mystery",5.9
7530,tt5011848,Mad Genius,Not Rated,90 min,Sci-Fi,3.4
7531,tt4837126,Love Everlasting,NaN,93 min,Romance,6.2
7532,tt1510918,Himlen är oskyldigt blå,NaN,110 min,Drama,6.6
7533,tt1555069,Mary Queen of Scots,NaN,119 min,"Biography, Drama, History",5.4
7534,tt7707314,Lionheart,TV-PG,95 min,Comedy,5.6
7535,tt1196124,Blood Shot,NaN,96 min,"Action, Comedy, Horror",3.3
7536,tt7218732,Cingöz Recai,NaN,111 min,"Action, Comedy, Crime",4.9
7537,tt8130558,One Day: Justice Delivered,NaN,124 min,"Action, Crime, Thriller",6.5
7538,tt3922350,Headless,NaN,85 min,Horror,5.0
7539,tt3482032,Christmas with the Karountzoses,Not Rated,110 min,Comedy,6.0
7540,tt6444838,The Workshop,Not Rated,113 min,"Drama, Mystery, Thriller",6.6
7541,tt1989485,Dead Before Dawn 3D,R,88 min,"Adventure, Comedy, Horror",4.7
7542,tt6316816,William,NaN,100 min,"Adventure, Drama, Family",5.2
7543,tt8296660,A Remarkable Tale,NaN,93 min,Comedy,5.2
7544,tt1800338,Lucia de B.,NaN,97 min,"Biography, Crime, Drama",7.1
7545,tt6682828,Kahlschlag,NaN,98 min,"Crime, Thriller",NaN
7546,tt4701702,Lao pao er,PG-13,134 min,"Action, Drama",7.0
7547,tt2638048,Dominion,Not Rated,83 min,"Action, Sci-Fi, Thriller",3.4
7548,tt3155654,Sum-bakk-og-jil,Not Rated,107 min,"Action, Horror, Mystery",6.4
7549,tt6101516,Virgin Hunters 2,Not Rated,84 min,"Comedy, Sci-Fi",4.9
7550,tt4400058,Babysitting 2,NaN,93 min,Comedy,6.4
7551,tt10446930,Hareket Sekiz,NaN,110 min,"Action, Comedy",6.0
7552,tt2330927,Julayi,Not Rated,160 min,"Action, Comedy",7.2
7553,tt5183500,The Terror of Hallow's Eve,Not Rated,80 min,"Horror, Thriller",5.1
7554,tt1456477,As If I Am Not There,NaN,109 min,Drama,7.2
7555,tt1659216,Spiders 3D,PG-13,89 min,"Action, Adventure, Comedy",3.3
7556,tt4696310,People You May Know,TV-MA,101 min,"Comedy, Drama",5.6
7557,tt2231138,Some Velvet Morning,Not Rated,84 min,Drama,5.8
7558,tt10081596,Flat Earth: To the Edge and Back,TV-14,50 min,Comedy,3.5
7559,tt6485304,Quién te cantará,NaN,125 min,"Drama, Music, Mystery",7.0
7560,tt1830713,Big Ass Spider!,PG-13,80 min,"Action, Adventure, Comedy",5.3
7561,tt1606390,All Things Fall Apart,R,110 min,"Drama, Sport",5.4
7562,tt8493514,Hedefim Sensin,NaN,113 min,Comedy,6.2
7563,tt6890376,Ha-roo,NaN,90 min,"Drama, Mystery, Thriller",6.7
7564,tt2967286,Gekijouban Steins;Gate: Fuka ryouiki no dejavu,TV-14,90 min,"Animation, Drama, Mystery",7.8
7565,tt2363178,Hotell,NaN,97 min,Drama,6.4
7566,tt6150962,Song of Back and Neck,NaN,85 min,"Comedy, Romance",5.6
7567,tt4215674,Highway to Havasu,R,108 min,"Adventure, Comedy, Drama",3.7
7568,tt5505722,Only for One Night,TV-14,86 min,Thriller,4.4
7569,tt3307852,Deeper: The Retribution of Beth,NaN,80 min,"Drama, Horror, Thriller",4.7
7570,tt4195278,Telling Tales,NaN,103 min,"Comedy, Fantasy, Romance",7.5
7571,tt6012742,L'Amour des Hommes,NaN,105 min,"Drama, Romance",3.8
7572,tt4469518,Genesis,NaN,114 min,Sci-Fi,3.2
7573,tt4652164,Rokjesdag,NaN,107 min,"Comedy, Family, Romance",5.4
7574,tt2619512,The Big Take,Not Rated,83 min,Thriller,6.9
7575,tt1567279,Bluebird,NaN,90 min,Drama,5.8
7576,tt4025594,Shark Killer,Not Rated,88 min,"Action, Horror, Thriller",3.9
7577,tt5317914,Ledokol,PG-13,124 min,"Action, Adventure, Drama",6.2
7578,tt2589132,Habibie & Ainun,NaN,120 min,"Biography, Drama, Romance",7.6
7579,tt7433400,The Invisible Man,NaN,NaN,"Horror, Thriller",5.2
7580,tt2258641,Beyond the Blood,NaN,82 min,"Crime, Drama, Fantasy",7.6
7581,tt10219146,Dwelling in the Fuchun Mountains,NaN,150 min,Drama,7.3
7582,tt3186318,Hellion,R,99 min,"Drama, Thriller",6.1
7583,tt7390080,States,NaN,109 min,"Adventure, Comedy, Drama",3.7
7584,tt6280858,Kolaiyuthir Kaalam,NaN,100 min,"Drama, Thriller",2.7
7585,tt1426363,Hair Brained,PG-13,97 min,"Comedy, Drama, Fantasy",5.3
7586,tt6168298,One Day,NaN,135 min,"Drama, Romance",7.7
7587,tt2465308,Helen Keller vs. Nightwolves,Not Rated,75 min,"Action, Comedy, Horror",6.6
7588,tt2674430,Approaching the Unknown,R,90 min,"Drama, Sci-Fi, Thriller",4.8
7589,tt2122313,The Circle,NaN,144 min,"Drama, Fantasy, Horror",5.8
7590,tt1588898,Yellow,NaN,105 min,Drama,5.3
7591,tt3958780,Equity,R,100 min,Drama,5.5
7592,tt8303612,Adithya Varma,Not Rated,168 min,"Drama, Romance",6.5
7593,tt1797487,Savannah,PG-13,101 min,"Drama, Family, History",5.9
7594,tt2395417,Still Life,TV-14,92 min,Drama,7.4
7595,tt1464535,Fritt vilt III,NaN,95 min,"Horror, Thriller",5.1
7596,tt8414124,Zwischen Sommer und Herbst,NaN,102 min,"Drama, Romance",6.7
7597,tt0910885,A Merry Friggin' Christmas,PG-13,88 min,"Comedy, Drama",5.1
7598,tt2084977,The Scapegoat,Not Rated,108 min,Drama,7.1
7599,tt8986842,Intimate Strangers,NaN,115 min,"Comedy, Drama",6.7
7600,tt1241330,Road Kill,R,87 min,"Horror, Thriller",3.7
7601,tt8098480,The Refuge,R,98 min,"Crime, Drama, Thriller",6.1
7602,tt10749760,Bik Eneich: Un Fils,NaN,95 min,Drama,7.2
7603,tt3275216,Manson Family Vacation,Not Rated,84 min,"Comedy, Drama, Thriller",5.9
7604,tt1931466,Knife Fight,R,100 min,Drama,5.1
7605,tt1583356,Rammbock,R,63 min,"Action, Drama, Horror",6.3
7606,tt6967644,The Nightmare Gallery,NaN,94 min,"Drama, Horror, Thriller",3.8
7607,tt5566714,Hawaii,NaN,116 min,Drama,7.6
7608,tt3692082,The 16th Episode,NaN,93 min,Horror,6.1
7609,tt2036416,"Na xie nian, wo men yi qi zhui de nu hai",NaN,109 min,"Comedy, Drama, Romance",7.6
7610,tt5106390,Twenty Twenty-Four,NaN,88 min,"Mystery, Sci-Fi, Thriller",3.9
7611,tt6241768,Snowbound,NaN,93 min,Mystery,2.9
7612,tt10217780,Kandasamys: The Wedding,NaN,127 min,Comedy,6.9
7613,tt7488036,The Trouble with Mistletoe,NaN,111 min,"Comedy, Romance",6.2
7614,tt5517438,7 años,NaN,77 min,Drama,6.8
7615,tt1322385,Submarino,Not Rated,105 min,Drama,7.6
7616,tt10645298,Cinta itu Buta,NaN,86 min,"Comedy, Drama, Romance",6.0
7617,tt9270416,Fantastica,G,115 min,"Comedy, Fantasy",4.5
7618,tt2771800,Rigor Mortis,Not Rated,103 min,"Action, Horror",6.3
7619,tt3917254,The Glorious Seven,NaN,93 min,Action,2.6
7620,tt4459912,Luna de miel,NaN,96 min,"Horror, Thriller",4.7
7621,tt6271432,Abstruse,NaN,117 min,"Action, Crime, Thriller",8.1
7622,tt2190367,Neighboring Sounds,Unrated,131 min,"Drama, Thriller",7.2
7623,tt2499414,Best Night Ever,R,90 min,Comedy,4.0
7624,tt8948974,Les météorites,NaN,85 min,"Drama, Romance",5.6
7625,tt3554418,Khoobsurat,NaN,130 min,"Comedy, Romance",6.4
7626,tt3849692,Operator,Not Rated,88 min,"Action, Drama, Thriller",4.3
7627,tt3200980,Where Hope Grows,PG-13,95 min,"Drama, Family",6.6
7628,tt3014910,Finding Altamira,NaN,97 min,"Biography, Drama, History",5.9
7629,tt1629705,Blackthorn,R,102 min,"Action, Adventure, Western",6.5
7630,tt2204080,Wildlike,Not Rated,104 min,"Adventure, Drama, Thriller",6.6
7631,tt2511190,A Talking Cat!?!,Not Rated,85 min,"Comedy, Family, Fantasy",2.3
7632,tt0443533,The History of Love,NaN,134 min,"Drama, Romance, War",6.3
7633,tt10149756,Matchmaker Christmas,TV-PG,90 min,"Drama, Romance",6.2
7634,tt7636672,Float Like a Butterfly,PG,101 min,Drama,5.5
7635,tt3754322,Deo pa-i-beu,Not Rated,123 min,"Action, Drama, Thriller",6.5
7636,tt3771536,Shivaay,Not Rated,153 min,"Action, Drama, Thriller",6.2
7637,tt5181618,Sunset Contract,NaN,93 min,"Drama, Mystery, Thriller",5.5
7638,tt2923088,The Windmill,NaN,85 min,"Drama, Horror",4.8
7639,tt7871054,Marudhar Express,NaN,106 min,"Drama, Romance",7.1
7640,tt4423984,Lies We Tell,NaN,109 min,"Crime, Romance, Thriller",4.0
7641,tt8865562,The Witness,NaN,111 min,Thriller,6.4
7642,tt1811315,FDR: American Badass!,R,93 min,"Action, Comedy",5.5
7643,tt6076366,Aandavan Kattalai,NaN,151 min,Drama,8.2
7644,tt1784575,Parada,Not Rated,115 min,"Comedy, Drama",7.3
7645,tt2188860,Bella e perduta,Not Rated,87 min,"Drama, Fantasy",6.7
7646,tt3740778,Mountains May Depart,Not Rated,126 min,"Drama, Romance",6.9
7647,tt4909752,Rangoon,Not Rated,170 min,"Action, Drama, History",5.7
7648,tt10711648,Comali,Not Rated,143 min,Comedy,7.0
7649,tt8749044,Outlanders 2018,NaN,NaN,Action,NaN
7650,tt1650536,Türkisch für Anfänger,NaN,105 min,"Adventure, Comedy",5.8
7651,tt1429432,Rio Sex Comedy,Unrated,124 min,"Comedy, Drama",4.8
7652,tt1430070,Act Naturally,Unrated,90 min,"Comedy, Drama",4.7
7653,tt1810697,Meeting Evil,R,89 min,"Crime, Drama, Mystery",5.3
7654,tt4065340,Arthur & Merlin,Not Rated,100 min,Fantasy,4.3
7655,tt2981768,Sakasama no Patema,Not Rated,98 min,"Animation, Adventure, Drama",7.4
7656,tt1821657,The Night Stalker,TV-14,89 min,"Crime, Drama, Mystery",5.9
7657,tt5818818,Die göttliche Ordnung,NaN,96 min,"Comedy, Drama",7.0
7658,tt5040202,Last Seen in Idaho,NaN,109 min,"Action, Crime, Thriller",5.1
7659,tt5130442,22 Chaser,NaN,86 min,"Crime, Drama",5.2
7660,tt7952920,Relaxer,Not Rated,91 min,"Comedy, Fantasy",6.0
7661,tt3613648,Belles familles,NaN,113 min,"Comedy, Drama, Romance",5.8
7662,tt5873672,The Student,Unrated,90 min,Thriller,4.3
7663,tt6706616,Dreamland,NaN,92 min,"Comedy, Crime, Fantasy",4.5
7664,tt3956336,American Dresser,Not Rated,97 min,"Adventure, Drama",5.1
7665,tt5427032,Osman Pazarlama,NaN,114 min,Comedy,3.3
7666,tt5340882,Zoombies,TV-14,87 min,"Action, Adventure, Comedy",3.3
7667,tt7400118,Through Black Spruce,NaN,111 min,Drama,5.3
7668,tt5788706,Frig,NaN,60 min,Drama,5.0
7669,tt8513302,Paraíso Perdido,NaN,110 min,"Drama, Music",7.0
7670,tt2325518,Beneath,Not Rated,90 min,"Horror, Sci-Fi, Thriller",3.7
7671,tt1990181,Brake,R,92 min,Thriller,6.1
7672,tt8217188,Alice Júnior,NaN,87 min,Comedy,8.0
7673,tt1815782,Kronjuvelerna,NaN,120 min,Drama,5.9
7674,tt9357432,Raid on Passion Planet,NaN,101 min,Sci-Fi,4.8
7675,tt4776564,WEAPONiZED,Not Rated,91 min,"Action, Sci-Fi, Thriller",4.3
7676,tt4444438,As You Are,NaN,110 min,"Drama, Mystery",6.6
7677,tt6802896,A Ciambra,Unrated,118 min,"Crime, Drama",6.9
7678,tt1776196,Hagane no renkinjutsushi: Mirosu no seinaru hoshi,Not Rated,110 min,"Animation, Action, Adventure",7.0
7679,tt3068544,Days of Power,TV-MA,102 min,"Action, Drama, Music",3.4
7680,tt10443808,The Passage,NaN,150 min,"Action, Biography, Drama",7.1
7681,tt1774591,Teenage Cocktail,NaN,88 min,"Drama, Thriller",5.8
7682,tt3746824,Sheep & Wolves,PG,85 min,"Animation, Comedy, Family",5.8
7683,tt2640474,La casa del fin de los tiempos,Unrated,101 min,"Drama, Fantasy, Horror",6.8
7684,tt7302054,Supervized,R,90 min,Comedy,4.7
7685,tt8185374,Staff Only,NaN,82 min,Drama,6.3
7686,tt4779344,Benched,TV-PG,110 min,"Drama, Sport",4.7
7687,tt3488328,Pound of Flesh,R,104 min,"Action, Thriller",5.1
7688,tt2737926,Always Watching: A Marble Hornets Story,R,92 min,Horror,4.7
7689,tt5482242,Fluidity,TV-MA,105 min,Drama,5.6
7690,tt6791238,Totem,Not Rated,89 min,"Horror, Mystery, Thriller",4.5
7691,tt1774531,Porfirio,NaN,101 min,"Comedy, Drama",6.5
7692,tt5068650,The Dark Tapes,NaN,98 min,"Horror, Mystery, Sci-Fi",4.8
7693,tt5065790,Nadide Hayat,NaN,118 min,Comedy,6.4
7694,tt8844888,Exposure,R,77 min,Horror,3.0
7695,tt5466514,Fear of Silent Hill,NaN,48 min,Horror,4.4
7696,tt8710116,Painted Beauty,NaN,NaN,"Crime, Thriller",NaN
7697,tt4551318,Paradise,NaN,130 min,"Drama, War",7.0
7698,tt8976608,Rootwood,NaN,83 min,"Horror, Mystery, Thriller",4.7
7699,tt6465940,Threesomething,TV-14,75 min,Comedy,3.4
7700,tt1756427,Blubberella,R,87 min,"Action, Comedy",2.3
7701,tt5011290,Zhi qing chun 2: Yuan lai ni hai zai zhe li,PG-13,100 min,"Drama, Romance",5.2
7702,tt7286492,Pimped,NaN,90 min,"Crime, Drama, Thriller",4.2
7703,tt1396219,Outcast,R,98 min,Horror,5.3
7704,tt3954646,Ánimas,TV-MA,83 min,"Horror, Thriller",4.8
7705,tt10223546,Tu mérites un amour,NaN,102 min,"Comedy, Drama, Romance",6.3
7706,tt1954843,Space Milkshake,Not Rated,85 min,"Comedy, Sci-Fi",6.6
7707,tt7571992,Nyitva,NaN,95 min,"Comedy, Drama, Romance",6.6
7708,tt5129156,Harvest Lake,TV-MA,78 min,"Drama, Fantasy, Horror",4.2
7709,tt2201532,Guns for Hire,R,83 min,"Comedy, Drama, Thriller",5.6
7710,tt5718046,An Actor Prepares,TV-14,97 min,Comedy,5.1
7711,tt1844770,Sand Sharks,R,86 min,"Action, Adventure, Comedy",2.6
7712,tt6732748,Fubar,NaN,85 min,"Comedy, Horror",4.7
7713,tt9390254,Baby Dolls,NaN,127 min,"Comedy, Drama",7.1
7714,tt5039860,Dalida,PG,127 min,"Biography, Drama, Music",6.9
7715,tt10384504,Present Laughter,Not Rated,180 min,Comedy,8.5
7716,tt3772640,She's Dating the Gangster,TV-PG,105 min,"Comedy, Drama, Romance",7.2
7717,tt2654536,Tomorrow,NaN,92 min,Drama,7.9
7718,tt8365398,Volare,NaN,97 min,Drama,5.9
7719,tt1728975,Elevator,Not Rated,84 min,"Horror, Thriller",5.3
7720,tt7850334,Automation,NaN,92 min,Sci-Fi,4.8
7721,tt10405162,Boxer,NaN,164 min,Drama,NaN
7722,tt7919184,"Pride and Prejudice, Cut",NaN,87 min,Romance,6.1
7723,tt5670364,Saving Flora,Not Rated,95 min,"Adventure, Drama, Family",5.6
7724,tt6479534,Mi-sseu-baek,Not Rated,98 min,Drama,6.5
7725,tt3770426,Burning Bodhi,R,93 min,Drama,4.9
7726,tt1600438,Scents and Sensibility,PG,90 min,"Comedy, Drama, Romance",5.3
7727,tt1651065,Don't Go in the Woods,Not Rated,83 min,"Horror, Musical",2.7
7728,tt2275471,A Perfect Man,R,95 min,"Drama, Romance",5.2
7729,tt8954890,Midway to Love,NaN,87 min,Romance,5.3
7730,tt10533570,Orpheus' Song,Not Rated,72 min,Adventure,5.7
7731,tt5231812,Staying Vertical,Unrated,98 min,"Comedy, Drama",6.1
7732,tt1937506,The Philly Kid,R,90 min,"Action, Drama, Sport",5.7
7733,tt7769346,Ekkees Tareekh Shubh Muhurat,NaN,97 min,Drama,7.4
7734,tt3333870,Antibirth,Not Rated,94 min,"Comedy, Horror, Mystery",4.9
7735,tt7233726,Default,Not Rated,114 min,Drama,6.6
7736,tt8844204,Working Woman,NaN,93 min,Drama,7.0
7737,tt4246856,Wildflower,PG-13,92 min,"Drama, Thriller",5.2
7738,tt4711924,Monolith,TV-14,83 min,"Drama, Thriller",4.7
7739,tt8028600,Demon Eye,NaN,87 min,Horror,3.2
7740,tt6213362,The Guardians,R,138 min,"Drama, War",6.7
7741,tt8900172,The Man Who Surprised Everyone,NaN,105 min,Drama,6.7
7742,tt2573858,The Bachelor Weekend,TV-MA,94 min,Comedy,6.1
7743,tt5827360,Catching Feelings,TV-MA,124 min,"Comedy, Drama, Romance",5.5
7744,tt1517249,Sunlight Jr.,Not Rated,90 min,Drama,5.6
7745,tt2751140,Freshwater,NaN,83 min,"Action, Adventure, Comedy",2.6
7746,tt7689310,The Goldfish,NaN,111 min,Comedy,6.6
7747,tt3564574,Éternité,NaN,115 min,Drama,5.6
7748,tt4687464,Transpecos,NaN,86 min,Thriller,5.8
7749,tt7919180,"Aliens, Clowns & Geeks",NaN,90 min,Comedy,NaN
7750,tt5750534,Tracktown,NaN,88 min,"Drama, Sport",5.5
7751,tt3004774,Tigers,NaN,94 min,Drama,7.3
7752,tt6537238,Salyut-7,NaN,111 min,"Action, Drama, History",7.2
7753,tt7638344,Dhadak,Not Rated,138 min,"Comedy, Drama, Romance",4.5
7754,tt10656188,Ratu Ilmu Hitam,NaN,99 min,"Horror, Mystery, Thriller",7.1
7755,tt1880415,Battlecreek,R,97 min,"Drama, Romance",5.7
7756,tt1965065,Save the Date,R,97 min,"Comedy, Romance",5.8
7757,tt6777170,24 Frames,Not Rated,114 min,Drama,6.9
7758,tt4726636,Slack Bay,Unrated,122 min,"Comedy, Fantasy",6.0
7759,tt5978822,The Wedding Party,PG-13,110 min,"Comedy, Romance",6.0
7760,tt7917484,Write When You Get Work,NaN,99 min,"Comedy, Drama, Romance",5.1
7761,tt7049272,Above the Clouds,NaN,87 min,Comedy,5.9
7762,tt9296808,Echo,NaN,79 min,Drama,7.1
7763,tt2027064,Blue Caprice,R,93 min,"Biography, Crime, Drama",6.0
7764,tt5931670,Knights of the Damned,NaN,84 min,"Action, Fantasy, Horror",2.5
7765,tt2226301,Big Love,NaN,95 min,"Drama, Romance, Thriller",5.3
7766,tt4580550,The Witch Files,NaN,87 min,"Horror, Thriller",4.4
7767,tt5805876,Zombie with a Shotgun,NaN,79 min,"Action, Horror, Romance",4.5
7768,tt1517177,3,Unrated,119 min,"Comedy, Drama, Romance",6.7
7769,tt5472896,Psychopaths,NaN,85 min,Horror,4.0
7770,tt9407490,Freies Land,NaN,128 min,"Crime, Drama, Thriller",6.5
7771,tt2916416,Kuime,Not Rated,93 min,Horror,6.1
7772,tt2815072,Indigenous,R,86 min,Horror,4.9
7773,tt1313139,The Oranges,R,90 min,"Comedy, Drama, Romance",5.8
7774,tt1528312,Route Irish,NaN,109 min,"Action, Drama, Thriller",6.4
7775,tt6727598,2020,NaN,90 min,"Action, Adventure, Sci-Fi",5.1
7776,tt3019620,Titli,Not Rated,116 min,"Action, Drama, Thriller",7.6
7777,tt6648404,Guai guai guai guaiwu!,Not Rated,113 min,Horror,5.9
7778,tt3043252,Parched,Not Rated,116 min,Drama,7.5
7779,tt6104206,Jackals,Not Rated,85 min,"Horror, Thriller",5.4
7780,tt4772856,Better Than Love,NaN,85 min,"Drama, Romance",4.7
7781,tt5606268,Mimosas,Not Rated,96 min,Drama,6.3
7782,tt6364638,Winter Wedding,Unrated,90 min,Romance,5.0
7783,tt4494956,After Eden,NaN,80 min,Drama,5.1
7784,tt3402110,Tajja: Sineui son,R,147 min,"Crime, Drama",6.8
7785,tt4192740,Limonata,NaN,110 min,"Comedy, Drama",7.5
7786,tt4065212,Bakery in Brooklyn,TV-14,100 min,"Comedy, Romance",4.6
7787,tt7668842,Enes Batur Hayal mi Gerçek mi?,NaN,110 min,Comedy,4.2
7788,tt3923388,The Call Up,Not Rated,90 min,"Action, Sci-Fi, Thriller",4.9
7789,tt5940342,Unhinged,R,93 min,Horror,5.1
7790,tt6269434,In This Gray Place,NaN,101 min,"Drama, Romance, Thriller",6.8
7791,tt2184219,Kiss Me,NaN,NaN,Drama,5.6
7792,tt8385420,Çiçero,NaN,126 min,"Action, Crime, Drama",6.6
7793,tt4393190,Hellbent,NaN,NaN,Drama,NaN
7794,tt10481792,Christmas with a Prince: Becoming Royal,TV-G,NaN,Romance,5.6
7795,tt8569390,L'adieu à la nuit,NaN,104 min,Drama,6.3
7796,tt9783722,The Alleged Abduction,NaN,NaN,Thriller,5.5
7797,tt4800046,Yok Artik,NaN,99 min,Comedy,5.7
7798,tt1193507,My Own Love Song,PG-13,102 min,"Comedy, Drama",5.8
7799,tt9246830,Lucas and Albert,NaN,90 min,Crime,8.0
7800,tt7240478,The Necromancer,NaN,88 min,Horror,6.2
7801,tt3837166,Just the Way You Are,NaN,121 min,"Drama, Romance",6.5
7802,tt5664676,"We Love You, Sally Carmichael!",PG,84 min,Comedy,6.0
7803,tt6078840,Kimi no suizô o tabetai,NaN,115 min,"Drama, Romance",7.2
7804,tt7690762,El pacto,R,106 min,"Horror, Thriller",5.3
7805,tt3183630,O Menino e o Mundo,PG,80 min,"Animation, Adventure, Family",7.6
7806,tt9144756,Rattlesnakes,NaN,85 min,Thriller,5.5
7807,tt2040245,20 Year Old Virgins,Not Rated,97 min,Comedy,4.7
7808,tt8286090,Promised,NaN,97 min,"Drama, Romance",6.7
7809,tt1724597,London Town,R,92 min,"Drama, Music",6.4
7810,tt6093618,Antiquities,Not Rated,93 min,Comedy,6.7
7811,tt4265500,Between Waves,NaN,90 min,"Adventure, Comedy, Drama",6.9
7812,tt1212454,An Invisible Sign,PG-13,96 min,"Comedy, Drama, Family",5.4
7813,tt3500544,Perdiendo el norte,NaN,104 min,Comedy,5.8
7814,tt8459444,The Killer Next Door,TV-14,90 min,"Drama, Thriller",4.5
7815,tt1655416,Mental,Not Rated,116 min,"Comedy, Drama",6.2
7816,tt3733678,Grace Stirs Up Success,Not Rated,102 min,"Comedy, Family, Musical",5.7
7817,tt2165735,Du zhan,R,107 min,"Action, Crime, Drama",7.0
7818,tt4003070,Diamond Dust,NaN,162 min,"Crime, Drama, Mystery",7.8
7819,tt10767426,Text,NaN,132 min,"Drama, Thriller",6.7
7820,tt3455826,Deadly Daycare,TV-14,88 min,"Drama, Thriller",4.8
7821,tt4549224,The Standoff,NaN,90 min,Comedy,5.5
7822,tt4631048,The Texture of Falling,NaN,75 min,Drama,6.8
7823,tt3953626,A Country Called Home,Not Rated,90 min,Drama,5.8
7824,tt3466476,Romeo and Juliet,Not Rated,135 min,Romance,5.3
7825,tt2040578,U.F.O.,R,101 min,"Comedy, Horror, Sci-Fi",3.1
7826,tt6667360,Carnage: Swallowing the Past,NaN,68 min,Comedy,7.8
7827,tt7581552,Unda,Not Rated,130 min,"Action, Comedy, Thriller",8.1
7828,tt6359962,Giantess Attack,NaN,62 min,"Sci-Fi, Thriller",3.2
7829,tt1220627,Hard Breakers,R,99 min,Comedy,2.7
7830,tt4834220,Pork Pie,TV-MA,105 min,"Action, Comedy, Crime",6.5
7831,tt1650028,Wreckers,TV-MA,85 min,Drama,6.0
